#    Data Size 500
#    Time step 4 uS
#    ch1 No.   Volt
#==============================
#********CHANNEL 2*************
 259, 127 
 260, 127 
 261, 135 
 262, 135 
 263, 141 
 264, 140 
 265, 145 
 266, 144 
 267, 145 
 268, 145 
 269, 141 
 270, 143 
 271, 138 
 272, 139 
 273, 131 
 274, 132 
 275, 122 
 276, 123 
 277, 112 
 278, 112 
 279, 99 
 280, 99 
 281, 83 
 282, 83 
 283, 65 
 284, 66 
 285, 47 
 286, 47 
 287, 26 
 288, 26 
 289, 6 
 290, 6 
 291, 0 
 292, 0 
 293, 0 
 294, 0 
 295, 0 
 296, 0 
 297, 0 
 298, 0 
 299, 0 
 300, 0 
 301, 0 
 302, 0 
 303, 0 
 304, 0 
 305, 0 
 306, 0 
 307, 0 
 308, 0 
 309, 7 
 310, 8 
 311, 31 
 312, 31 
 313, 55 
 314, 55 
 315, 77 
 316, 78 
 317, 97 
 318, 97 
 319, 113 
 320, 113 
 321, 124 
 322, 124 
 323, 134 
 324, 133 
 325, 140 
 326, 139 
 327, 144 
 328, 143 
 329, 146 
 330, 145 
 331, 142 
 332, 144 
 333, 139 
 334, 140 
 335, 132 
 336, 133 
 337, 125 
 338, 126 
 339, 115 
 340, 115 
 341, 102 
 342, 102 
 343, 87 
 344, 87 
 345, 70 
 346, 70 
 347, 51 
 348, 51 
 349, 30 
 350, 31 
 351, 11 
 352, 11 
 353, 0 
 354, 0 
 355, 0 
 356, 0 
 357, 0 
 358, 0 
 359, 0 
 360, 0 
 361, 0 
 362, 0 
 363, 0 
 364, 0 
 365, 0 
 366, 0 
 367, 0 
 368, 0 
 369, 0 
 370, 0 
 371, 2 
 372, 2 
 373, 24 
 374, 25 
 375, 49 
 376, 50 
 377, 72 
 378, 73 
 379, 92 
 380, 93 
 381, 109 
 382, 109 
 383, 122 
 384, 122 
 385, 132 
 386, 132 
 387, 139 
 388, 138 
 389, 143 
 390, 142 
 391, 146 
 392, 146 
 393, 142 
 394, 145 
 395, 139 
 396, 141 
 397, 134 
 398, 135 
 399, 127 
 400, 127 
 401, 118 
 402, 118 
 403, 105 
 404, 106 
 405, 91 
 406, 91 
 407, 75 
 408, 75 
 409, 56 
 410, 56 
 411, 36 
 412, 36 
 413, 15 
 414, 15 
 415, 0 
 416, 0 
 417, 0 
 418, 0 
 419, 0 
 420, 0 
 421, 0 
 422, 0 
 423, 0 
 424, 0 
 425, 0 
 426, 0 
 427, 0 
 428, 0 
 429, 0 
 430, 0 
 431, 0 
 432, 0 
 433, 0 
 434, 0 
 435, 19 
 436, 19 
 437, 43 
 438, 44 
 439, 66 
 440, 67 
 441, 87 
 442, 88 
 443, 105 
 444, 106 
 445, 119 
 446, 119 
 447, 129 
 448, 129 
 449, 138 
 450, 137 
 451, 143 
 452, 141 
 453, 145 
 454, 146 
 455, 143 
 456, 145 
 457, 140 
 458, 142 
 459, 135 
 460, 136 
 461, 129 
 462, 129 
 463, 120 
 464, 120 
 465, 109 
 466, 109 
 467, 95 
 468, 95 
 469, 79 
 470, 79 
 471, 61 
 472, 61 
 473, 41 
 474, 41 
 475, 20 
 476, 21 
 477, 1 
 478, 1 
 479, 0 
 480, 0 
 481, 0 
 482, 0 
 483, 0 
 484, 0 
 485, 0 
 486, 0 
 487, 0 
 488, 0 
 489, 0 
 490, 0 
 491, 0 
 492, 0 
 493, 0 
 494, 0 
 495, 0 
 496, 0 
 497, 13 
 498, 14 
 499, 37 
 500, 37 
